CELL_LINE,COMBINATION_ID,SYNERGY_SCORE,PREDICTION,ERROR,ERROR_NORM
HCC1419,HDAC_4.PARP1,-24.28504,9.29953776973,-33.5845777697,1.38293277548
MDA-MB-415,ESR1_1.MTOR_1,14.36195,11.6465532792,2.7153967208,0.189068804779
NCI-H1299,BCL2.Topotecan,34.28769,10.0798080245,24.2078819755,0.706022539737
HCC38,AKT_SGK.MAP2K_1,-13.19094,18.2058899558,-31.3968299558,2.38018139388
HCC38,AKT.ALK_IGFR,-4.917333,19.9874871787,-24.9048201787,5.06470075927
T-24,MAP2K_1.PIK3C,70.5352,19.789538011,50.745661989,0.719437415489
MDA-MB-157,AKT_1.PIK3C,24.49272,33.7569961027,-9.2642761027,-0.378246111608
CAMA-1,FGFR.MTOR_3,19.8305,-3.97994107628,23.8104410763,1.2006979691
TCCSUP,Cisplatin.PIK3C,2.463675,6.06731936818,-3.60364436818,-1.46271093719
MCF7,BCL2L1.MTOR_1,7.439029,2.83165810287,4.60737089713,0.619351113852
MDA-MB-436,EGFR.MAP2K_1,27.72996,11.1040710419,16.6258889581,0.599564116144
KU-19-19,PARP1.PIK3C,-115.56,-82.0680179356,-33.4919820644,0.289823313122
HCC38,MAP2K_1.PIM1,21.9704,11.6731635973,10.2972364027,0.468686796904
Calu-6,BCL2L1.Vinorelbine,16.72941,19.053796996,-2.324386996,-0.138940165613
BT-20,BCL2_BCL2L1.FASN,14.10614,13.7136695458,0.3924704542,0.0278226682991
NCI-H838,ATR_4.CarboTaxol,-7.436251,-6.89458874473,-0.54166225527,0.0728407708763
MDA-MB-361,HSP90.MAP2K_1,-0.9397268,25.0191171115,-25.9588439115,27.6238199352
HCC70,ATR_4.BCL2_BCL2L1,1.888488,-23.7296862179,25.6181742179,13.5654418868
UM-UC-3,AKT.FGFR,-4.248463,-6.61245445714,2.36399145714,-0.556434516939
DU-4475,MAP2K_1.PIM1,12.87147,7.11797268006,5.75349731994,0.446996133304
LS-513,IAP.Oxaliplatin,2.36097,21.7195735206,-19.3586035206,-8.19942799807
HCC38,PARP1.PIK3CB_PIK3CD,1.844097,10.4257265943,-8.5816295943,-4.65356735264
RKO,IAP.PTK2,50.71988,27.8665971456,22.8532828544,0.450578409381
MDA-MB-468,BCL2L1.MTOR_1,-52.43165,14.6782071166,-67.1098571166,1.27994936487
M14,AKT_1.PIK3CB_PIK3CD,38.00554,15.4390184058,22.5665215942,0.593769266118
VM-CUB-1,ATR_4.MTOR_1,-87.89844,-26.9268003011,-60.9716396989,0.693660088835
BT-474,Chloroquine.FGFR,-27.32585,-0.693499206004,-26.632350794,0.97462112959
T47D,AKT.BCL2L1,21.49142,5.18668189113,16.3047381089,0.758662671376
HCC1187,AKT.FGFR,10.52669,-5.63046528583,16.1571552858,1.53487518734
HCC1569,BRAF_M2.MAP2K_1,24.46243,25.7275612177,-1.2651312177,-0.0517173158063
HCC1428,AKT_1.ALK_IGFR,-20.63159,3.32788546461,-23.9594754646,1.16130048458
CAL-120,AKT.FGFR,3.156817,19.3273843577,-16.1705673577,-5.12242786253
NCI-H1563,CSNK2A1_2.PIK3CA_3,6.83887,7.97924419283,-1.14037419283,-0.166748920923
BT-549,FGFR.TNKS_PARP6,-13.53461,-9.48723312877,-4.04737687123,0.299039046654
NCI-H1703,Doxorubicin.IAP,3.495408,-3.21137700123,6.70678500123,1.91874167514
NCI-H838,Carboplatin.CSNK2A1_2,-1.941142,3.76840431243,-5.70954631243,2.94133366463
Calu-6,ALK.PIK3C,0.8608555,-12.865665131,13.726520631,15.9452087267
RT4,ERBB.FGFR,220.3445,104.418493688,115.926006312,0.526112547906
HCC70,MAP2K_1.PIM1,12.69365,13.3527756812,-0.6591256812,-0.0519256227484
NCI-H1703,ATR_4.CarboTaxol,-13.78664,-5.46747230649,-8.31916769351,0.603422421526
VCaP,AKT.ERBB,5.142114,-33.8401175522,38.9822315522,7.58097380809
HT-1197,AKT.ATR_4,-12.90671,-8.82070535788,-4.08600464212,0.316579875283
NCI-H1975,IAP.PIK3C,26.36774,13.6787474958,12.6889925042,0.481231706024
MDA-MB-157,MAP2K_1.MTOR_1,42.19433,15.9745650475,26.2197649525,0.621404936457
MDA-MB-175-VII,AKT.AKT_1,-62.45628,-37.2554736966,-25.2008063034,0.403495153784
NCI-H358,AKT.CSNK2A1_2,46.89053,9.14070642712,37.7498235729,0.805062846867
CAL-120,BCL2_BCL2L1.SLC16A4,24.89924,1.52535843861,23.3738815614,0.938738755134
CAL-120,AKT.AKT_1,3.684652,11.7934947736,-8.1088427736,-2.20070790229
NCI-H1703,AKT.FGFR,-13.64501,-8.12585176434,-5.51915823566,0.404481802187
MDA-MB-157,BCL2_BCL2L1.PIM1,-0.6100437,15.2341719307,-15.8442156307,25.9722633488
NCI-H1703,Chloroquine.FGFR,-13.81034,-16.2899607608,2.4796207608,-0.179548132834
MDA-MB-453,MAP2K_1.PIP5K1,-63.07964,-11.3415891054,-51.7380508946,0.820202063528
CAMA-1,BCL2_BCL2L1.SLC16A4,11.93112,5.67060425799,6.26051574201,0.524721546846
NCI-H1793,ADAM17.PIK3C,53.52265,21.7647276711,31.7579223289,0.593354819481
SW48,IAP.IGFR_3,-38.6174,5.21416195283,-43.8315619528,1.13502105146
MDA-MB-231,AKT_SGK.MAP2K_1,28.51286,20.9281056186,7.5847543814,0.266011700734
KU-19-19,ATR_4.MAP2K_1,-67.00727,-43.7417755818,-23.2654944182,0.347208510632
MDA-MB-157,AKT.FGFR,13.30299,2.76435355875,10.5386364412,0.792200583572
HCC1395,PIK3C_2.PIK3CA_4,-0.5240151,-13.726749696,13.202734596,-25.1953323406
DU-4475,AKT.EGFR,6.553296,-9.2529784404,15.8062744404,2.41195795832
HCC1806,BCL2_BCL2L1.SLC16A4,-16.43859,6.97607117975,-23.4146611797,1.42437162675
T47D,HSP90.PARP1,11.09019,9.2985238392,1.7916661608,0.161554144771
NCI-H23,IAP.TOP2_2,34.77333,21.1615319662,13.6117980338,0.391443615949
HCC1419,BRAF_M2.MAP2K_1,71.11819,33.0987333175,38.0194566825,0.534595392297
MDA-MB-453,AKT_SGK.BCL2_BCL2L1,-2.259038,20.5904708643,-22.8495088643,10.1147076164
NCI-H226,IAP.Vinorelbine,35.226,20.8177930994,14.4082069006,0.409021941197
NCI-H747,BCL2.MAP2K_1,23.4814,3.18686448846,20.2945355115,0.864281325285
T47D,AKT_1.Chloroquine,-46.70657,-20.9589231148,-25.7476468852,0.551263920369
BT-549,PIK3C.PIP5K1,-4.011929,4.63058748324,-8.64251648324,2.15420474371
HCT-116,IAP.PTK2,-206.0,-120.264146684,-85.735853316,0.416193462699
MDA-MB-453,PARP1.PIK3C,3.31332,17.6989501408,-14.3856301408,-4.34175695097
NCI-H1437,CSNK2A1_2.PIK3CA_3,19.86072,14.9478599713,4.9128600287,0.247365655862
HT-1197,EG5.PARP1,1.69967,-9.17377889464,10.8734488946,6.39738825457
NCI-H3122,Doxorubicin.TOP2,9.173636,9.53801886042,-0.36438286042,-0.039720658245
HCC1428,FGFR.MTOR_1,-2.545934,2.92280767026,-5.46874167026,2.14802963088
MDA-MB-453,BRAF_M2.MAP2K_3,95.24409,9.70717556823,85.5369144318,0.898081071821
HCC1143,ADAM17.MTOR_1,6.215895,-2.09223174437,8.30812674437,1.33659380417
HCC1187,ADAM17.FGFR,-6.400371,-12.4472812595,6.0469102595,-0.944774960623
NCI-H520,BCL2.CSNK2A1_2,5.213011,9.14030018982,-3.92728918982,-0.753362920166
BT-549,PIK3CB_PIK3CD.PIP5K1,-0.7228399,-3.38203475634,2.65919485634,-3.6788158157
BT-20,EGFR.MAP2K_1,53.61903,30.9514208555,22.6676091445,0.422753062569
NCI-H1437,BCL2_2.Vinorelbine,11.2268,-2.00441647128,13.2312164713,1.17853853915
Hs-578-T,MAP2K_1.PIM1,15.62016,2.45155531124,13.1686046888,0.84305184382
HCC1187,ADAM17.MAP2K_1,-15.21563,6.46334557194,-21.6789755719,1.42478330322
MDA-MB-468,MTOR_1.TNKS_PARP6,12.70572,12.5155455251,0.1901744749,0.0149676267775
NCI-H1975,ATR_4.IAP,-22.61271,5.17453806765,-27.7872480676,1.22883316806
MFM-223,AKT.AKT_1,7.25458,14.3295753154,-7.0749953154,-0.975245336794
HCC1569,BCL2L1.PIK3C,34.69914,19.0757082157,15.6234317843,0.450254149939
Hs-578-T,AKT.AKT_1,12.73991,-0.337436240243,13.0773462402,1.0264865482
HCC38,MTOR_1.TNKS_PARP6,-5.615545,11.0035343233,-16.6190793233,2.95947754373
MDA-MB-415,BRAF_M2.MAP2K_1,3.201456,26.5858374301,-23.3843814301,-7.30429574234
HCC1143,BCL2_BCL2L1.FASN,-31.69333,-9.42237178191,-22.2709582181,0.702701742546
T47D,BCL2L1.MTOR_1,2.610545,21.9886803105,-19.3781353105,-7.42302289771
Hs-578-T,ESR1.MAP2K_1,-24.04518,-4.53520597869,-19.5099740213,0.811388146036
J82,ERBB.Gemcitabine,-2.78077,2.37042873061,-5.15119873061,1.85243609885
LS-513,IAP.JAK,-0.6685724,32.5891599734,-33.2577323734,49.7443992205
CAMA-1,AKT.ERBB,10.14614,14.4045174126,-4.2583774126,-0.41970418431
NCI-H1563,ATR_4.IAP,-17.27948,-0.605468681562,-16.6740113184,0.964960248713
MDA-MB-231,PIK3CB_PIK3CD.PIP5K1,-9.269504,-1.25302543274,-8.01647856726,0.864822817624
BT-549,AKT_1.ALK_IGFR,9.032871,27.6337963796,-18.6009253796,-2.05924842496
HCC1395,MAP2K_1.PIK3C,30.92811,13.2351504579,17.6929595421,0.57206727285
MFM-223,ERBB.PIK3CA_4,-28.81766,2.30449138041,-31.1221513804,1.07996802587
KU-19-19,PIK3C.TNFSF10,-117.0729,-144.681656865,27.608756865,-0.235825343568
M14,ADAM17.AKT,30.52659,2.87220122957,27.6543887704,0.90591149455
647-V,ERBB.FGFR,13.62757,7.82532419426,5.80224580574,0.425772592307
647-V,HSP90.PIK3C,-4.008479,12.8414283088,-16.8499073088,4.2035663175
NCI-H1299,BCL2.CarboTaxol,13.44038,10.7186022662,2.7217777338,0.202507498583
A549,ADAM17.PIK3C,-1.536877,12.3761091671,-13.9129861671,9.05276490383
MFM-223,AKT.FGFR,33.79264,-3.62969363655,37.4223336366,1.10741077455
NCI-H2291,Doxorubicin.TOP2,39.05313,19.6707250902,19.3824049098,0.496308616231
MDA-MB-157,FASN.MTOR_1,-0.2131888,0.571606277277,-0.784795077277,3.68122095193
HCC1937,PIK3C_2.PIK3CA_4,10.2543,2.62779943065,7.62650056935,0.743736829364
BT-549,MTOR_1.PIK3C,0.9634879,11.0101351972,-10.0466472972,-10.4273725671
MDA-MB-231,ADAM17.PIK3C,5.78087,8.50458969663,-2.72371969663,-0.471160862747
M14,ALK_IGFR.MTOR_1,5.749554,13.1796503952,-7.4300963952,-1.29229091425
KU-19-19,Cisplatin.PARP1,-72.57931,-16.6340794825,-55.9452305175,0.770815133369
Hs-578-T,FGFR.SLC16A4,16.46946,-3.30740462914,19.7768646291,1.20082046583
HCC38,MTOR_1.PIK3C,11.51026,10.3678037704,1.1424562296,0.099255466827
EVSA-T,ATR_4.CarboTaxol,42.2006,-12.3757887305,54.5763887305,1.29326096621
SW620,MAP2K_1.PIK3C,28.905,21.4314690895,7.4735309105,0.258554952794
MDA-MB-231,MAP2K_1.MTOR_1,15.67301,7.8382705355,7.8347394645,0.499887351855
SW48,BRAF_M2.MAP2K_1,50.51814,31.2140438837,19.3040961163,0.382122067762
Hs-578-T,AKT_SGK.PIK3C,-2.879886,-3.23166932359,0.35178332359,-0.122151822534
CAMA-1,MTOR_1.PIK3C,40.70774,10.7951279053,29.9126120947,0.734813873104
BT-20,AKT_1.BCL2_BCL2L1,17.04246,14.5090828186,2.5333771814,0.148650909634
HCC38,ERBB.FGFR,57.08667,5.74485014684,51.3418198532,0.899366171703
MFM-223,PARP1.PIK3C,16.6942,27.1735663562,-10.4793663562,-0.627724979706
NCI-H838,ADAM17.PIK3C,20.0607,1.78928789705,18.271412103,0.910806308003
NCI-H522,CSNK2A1_2.SYK,0.1812408,10.6638261893,-10.4825853893,-57.8378896435
BFTC-905,HSP90.PARP1,17.14019,28.2574829666,-11.1172929666,-0.648609669239
MDA-MB-468,AKT_1.ESR1,-5.470392,3.96802860893,-9.43842060893,1.72536458245
SW48,IGFR_4.MAP2K_1,35.71134,42.6124512302,-6.9011112302,-0.193247053463
647-V,ERBB.MTOR_1,35.98297,3.68093337807,32.3020366219,0.897703458662
NCI-H2170,Doxorubicin.IAP,18.70155,10.7961901075,7.9053598925,0.422711480733
BT-20,MTOR_1.PIK3CA_4,21.35294,14.4180275792,6.9349124208,0.324775530714
HCC1395,ADAM17.FGFR,3.629126,-3.38492323611,7.01404923611,1.9327103099
J82,ATR_4.BCL2_BCL2L1,-47.5512,1.11973009049,-48.6709300905,1.02354788292
MDA-MB-361,AKT.CSNK2A1_2,8.781843,21.0140253026,-12.2321823026,-1.39289466944
NCI-H1975,IAP.PIK3CB,19.58189,15.7148657705,3.8670242295,0.197479621707
NCI-H520,ATR_4.CarboTaxol,-22.20968,0.864410519887,-23.0740905199,1.03892044009
NCI-H520,ALK.CSNK2A1_2,-8.59929,14.4140583226,-23.0133483226,2.67619167659
HCC1954,Chloroquine.PIK3C,-11.06434,39.0980149226,-50.1623549226,4.53369608333
MDA-MB-436,FASN.MAP2K_1,-3.088848,11.8211307966,-14.9099787966,4.8270354503
NCI-H522,CSNK2A1_2.PIK3CA_3,3.854132,17.0362727706,-13.1821407706,-3.42026188273
CAL-120,FGFR.PIK3C_MTOR,4.902747,21.8436854361,-16.9409384361,-3.45539723671
UM-UC-3,HSP90.MAP2K_1,6.221262,3.47767080004,2.74359119996,0.441002356107
MDA-MB-453,BCL2_BCL2L1.PIK3CA_4,12.54289,1.99694791047,10.5459420895,0.840790446981
NCI-H358,Doxorubicin.IAP,16.59258,13.9605409811,2.6320390189,0.158627471972
HCC70,AKT_1.BCL2L1,1.768877,-6.6528050246,8.4216820246,4.76103314397
SW780,ERBB.Gemcitabine,-3.95483,-25.8081145792,21.8532845792,-5.52572034176
T47D,MTOR_1.PIK3C,18.13581,9.18765536151,8.94815463849,0.49339702161
HCC38,AKT.PIK3CA_4,-38.90653,2.09312186876,-40.9996518688,1.05379872913
CAL-51,BCL2_BCL2L1.PIK3CA_4,14.90884,0.0812582666504,14.8275817333,0.994549658682
UM-UC-3,AKT.ERBB,-4.028207,18.0556436087,-22.0838506087,5.48230282324
RKO,BCL2.IGFR_4,-24.40014,-6.99488058635,-17.4052594137,0.713326210983
HCC70,ESR1.MAP2K_1,10.45204,6.64184653184,3.81019346816,0.364540651218
HCC1937,ADAM17.AKT,32.16552,12.0027926515,20.1627273485,0.626842884819
HCC1187,MAP2K_1.MTOR_1,35.67651,7.85741122595,27.8190987741,0.779759532927
BT-20,AKT_1.PIK3CB_PIK3CD,1.851047,31.9926805851,-30.1416335851,-16.2835592965
Calu-6,ALK.MTOR_1,-122.6916,-38.6408688613,-84.0507311387,0.685056932493
DU-4475,BCL2_BCL2L1.MAP2K_1,0.3758422,-0.444701315175,0.820543515175,2.18321283553
NCI-H1563,ALK_2.TOP2,-6.23809,12.5213949418,-18.7594849418,3.00724820286
MCF7,FGFR.WNT,-7.763957,-5.16581707014,-2.59813992986,0.334641205491
MFM-223,BCL2_BCL2L1.PIM1,-78.25283,7.49532713542,-85.7481571354,1.09578346413
MDA-MB-453,MAP2K_3.PIK3C,-46.61906,6.57859878359,-53.1976587836,1.1411139303
UM-UC-3,ATR_4.MTOR_1,-20.82109,-11.7150994884,-9.1059905116,0.43734456321
NCI-H2170,CHEK1.IAP,-28.3524,6.48620050333,-34.8386005033,1.22877077437
J82,ERBB.FGFR,40.04342,30.1830788085,9.8603411915,0.246241234927
BT-20,MTOR_1.SLC16A4,11.58494,7.95614916324,3.62879083676,0.313233459712
MDA-MB-453,MAP2K_1.PIK3C,4.76991,7.88712174824,-3.11721174824,-0.653515841649
HT-1197,PIK3C.PIM1,41.29233,14.6272382191,26.6650917809,0.645763796349
HCC1187,AKT_1.BCL2_BCL2L1,-1.40555,11.2821403861,-12.6876903861,9.02685097371
MDA-MB-453,BRAF_M2.MAP2K_1,82.21023,8.86377815016,73.3464518498,0.892181567304
BT-549,AKT_1.PIK3C,22.94989,24.7178056302,-1.7679156302,-0.0770337300179
NCI-SNU-16,FGFR.MTOR_1,4.670391,5.04844821248,-0.37805721248,-0.0809476578042
NCI-H1563,IAP.TOP2_2,2.656894,11.8486913605,-9.1917973605,-3.45960258877
HCC1395,AKT.ERBB,5.833781,9.50990974711,-3.67612874711,-0.630145140366
SW780,IAP.TNF,25.07083,58.3742520471,-33.3034220471,-1.32837333455
NCI-H520,BRAF_M.MAP2K_1,4.193453,1.3519970916,2.8414559084,0.677593360031
MDA-MB-157,AKT.ERBB,-3.505665,32.9684801498,-36.4741451498,10.4043441543
NCI-H1793,BRAF_M2.MAP2K_1,54.01353,43.1152449547,10.8982850453,0.201769538953
BFTC-905,IAP.PARP1,11.37035,33.6322178521,-22.2618678521,-1.95788765096
MDA-MB-453,ESR1.MAP2K_1,3.625408,-9.35357740051,12.9789854005,3.58000682972
HCC70,PIK3CB_PIK3CD.SLC16A4,12.66288,-1.83402009165,14.4969000916,1.14483435772
RKO,CHEK1.IAP,-1.013762,12.690997072,-13.704759072,13.5187145227
NCI-H2170,ALK.CSNK2A1_2,-11.04481,-7.09708225113,-3.94772774887,0.357428307854
NCI-H2291,IAP.TOP2_2,9.961978,18.30751071,-8.34553271,-0.837738520402
SW837,BRAF_M.MAP2K_1,29.66748,4.59669626637,25.0707837336,0.845059429841
HCC70,MAP2K_1.SLC16A4,14.06457,7.24921735607,6.81535264393,0.484575969541
HT-29,MAP2K_1.TKI,65.47378,36.6548528538,28.8189271462,0.44015981888
BT-549,PIK3CB_PIK3CD.TNKS_PARP6,2.721688,10.5779873601,-7.8562993601,-2.88655399153
NCI-H1793,CarboTaxol.CSNK2A1_2,22.0403,42.9172461346,-20.8769461346,-0.947216967764
Calu-3,BRAF_M2.MAP2K_3,69.60122,13.0455529776,56.5556670224,0.81256717946
KU-19-19,FGFR.MTOR_1,-65.80464,-26.8205954394,-38.9840445606,0.592420907714
NCI-H520,FGFR.WNT,31.17159,6.04617268904,25.125417311,0.806035794483
A549,CarboTaxol.CSNK2A1_2,-12.31963,8.55916730707,-20.8787973071,1.6947584714
MDA-MB-157,ATR_4.MAP2K_1,15.21608,7.38089725229,7.83518274771,0.514927809772
CAL-120,AKT.TNKS_PARP6,27.21609,11.2462133473,15.9698766527,0.586780711436
NCI-H1299,IAP.PIK3CA_3,59.52634,26.5705290562,32.9558109438,0.553634087764
NCI-H1703,CSNK2A1_2.TNFSF10,8.080934,4.19924764939,3.88168635061,0.480351200815
HCC1569,BCL2L1.IAP,90.18785,32.2874489715,57.9004010285,0.641997797137
UACC-812,AKT_1.EGFR_2,34.01387,20.3263428698,13.6875271302,0.402410167682
DMS-114,ADAM17.PIK3C,4.655709,8.38150245721,-3.72579345721,-0.800263387856
M14,ERBB.FGFR,-28.2755,12.0524343956,-40.3279343956,1.42625008914
CAL-120,MTOR_1.PIK3CA_4,17.25202,0.401527231531,16.8504927685,0.976725784486
MDA-MB-231,BCL2_BCL2L1.SLC16A4,35.91136,7.43963259012,28.4717274099,0.792833449078
HCC70,AKT_1.PIK3C,-4.891449,16.9727997716,-21.8642487716,4.4698920037
HCC1187,PIK3C_2.PIK3CA_4,16.37772,-3.51765699885,19.8953769989,1.21478307108
NCI-H226,BCL2.CarboTaxol,12.85776,20.9663724978,-8.1086124978,-0.63063959024
CAL-120,FGFR.WNT,16.16667,20.4247538206,-4.2580838206,-0.263386573772
MFM-223,ESR1.MAP2K_1,5.232049,10.2270819636,-4.9950329636,-0.954699194063
HCC1143,PIK3C_2.PIK3CA_4,0.2602172,-12.6079283993,12.8681455993,49.45155662
NCI-H838,IAP.PIK3C,29.86598,17.8650217889,12.0009582111,0.401827035681
DU-4475,AKT_1.PIK3C_2,20.95919,13.5409884736,7.4182015264,0.353935506401
HCC1187,MAP2K_1.MTOR_1,-0.1735897,7.85741122595,-8.03100092595,46.2642710135
SW837,IAP.PIK3C,42.66763,29.6178873474,13.0497426526,0.305846437981
MDA-MB-157,FGFR.SLC16A4,21.40012,-5.00362008748,26.4037400875,1.23381271168
HCC1937,PIK3CB_PIK3CD.SLC16A4,15.20795,5.75830931832,9.44964068168,0.621361898328
BT-549,AKT.ATR_4,-49.69178,-6.73895512576,-42.9528248742,0.864384911835
CAL-148,AKT_1.EGFR,2.736998,-9.26295765249,11.9999556525,4.38434944143
RT4,FGFR.MTOR_3,72.74892,10.5229452575,62.2259747425,0.855352557021
MDA-MB-436,ERBB.PIK3CA_4,-14.51429,5.60698277306,-20.1212727731,1.38630775416
TCCSUP,AKT.Cisplatin,33.95664,13.2215796343,20.7350603657,0.61063345389
MDA-MB-453,AKT.ATR_4,15.71279,-8.56493629578,24.2777262958,1.54509328361
NCI-H3122,PIM1.TOP2_2,25.8169,19.0613256055,6.7555743945,0.261672563108
BT-549,AKT_SGK.BCL2_BCL2L1,28.28627,10.6521421837,17.6341278163,0.623416513252
UM-UC-3,ATR_4.IAP,30.93239,7.92795199937,23.0044380006,0.74370063227
Hs-578-T,ADAM17.BCL2_BCL2L1,-36.83033,-10.8898513857,-25.9404786143,0.704323817199
NCI-H1975,ALK.MTOR_1,6.614022,26.6642147001,-20.0501927001,-3.03146749438
DMS-114,BCL2.CSNK2A1_2,-14.16485,-11.0391039609,-3.1257460391,0.220669194457
M14,MAP2K_1.PIK3C,22.25276,20.2728207199,1.9799392801,0.088974998162
NCI-H2228,BCL2.Topotecan,21.5562,3.41221371848,18.1439862815,0.841706157928
NCI-H2170,CSNK2A1_2.SYK,39.0889,-7.78163682075,46.8705368208,1.19907535952
MDA-MB-231,ALK_IGFR.MTOR_1,42.25022,17.8023476374,24.4478723626,0.578644853508
HCC1395,ERBB.FGFR,64.35238,19.9673968865,44.3849831135,0.68971781795
HCC1937,ATR_4.MTOR_1,-36.29478,-6.18931501844,-30.1054649816,0.829470931676
KU-19-19,ERBB.MTOR_1,-90.80689,-81.4198493675,-9.3870406325,0.103373660661
HCC1937,MTOR_1.PIK3C,15.83587,17.7160716624,-1.8802016624,-0.118730556793
SW780,ERBB.IAP,-178.6541,-3.5751110414,-175.078988959,0.979988642626
KATOIII,BCL2_BCL2L1_BCL2L2.FGFR,6.634295,-16.8495664052,23.4838614052,3.53976743651
C32,MAP2K_1.PIK3C,65.79356,22.4039616176,43.3895983824,0.659480933733
HCC38,AKT.PIK3C_2,-2.30333,3.27202887688,-5.57535887688,2.42056452045
NCI-H1793,ALK.CSNK2A1_2,64.74079,60.1943664476,4.5464235524,0.0702250243224
HCC1395,AKT.ALK_IGFR,28.49871,13.8432556024,14.6554543976,0.514249746659
T-24,HSP90.PARP1,7.53797,9.72020970675,-2.18223970675,-0.289499653985
HCC1395,ATR_4.MTOR_1,-15.95583,-18.2698917728,2.3140617728,-0.145029232124
SW620,BCL2.Oxaliplatin,-1.120614,-1.72809165795,0.60747765795,-0.542093582581
BT-474,AKT_1.Chloroquine,-24.49662,-5.45724516444,-19.0393748356,0.777224565494
SW780,MAP2K_1.PIM1,-2.753958,8.47949460846,-11.2334526085,4.07902103389
NCI-H226,BRAF_M2.MAP2K_3,46.49948,78.0841762452,-31.5846962452,-0.679248375362
MDA-MB-453,PIK3CB_PIK3CD.TNKS_PARP6,36.68631,9.88087350678,26.8054364932,0.730665921245
HCC1419,AKT.Chloroquine,-24.00694,6.33872379099,-30.345663791,1.26403714055
COLO-205,MAP2K_1.PTK2,13.48129,35.513549909,-22.032259909,-1.63428424943
MDA-MB-468,MAP2K_1.PIP5K1,-12.37771,7.98502671559,-20.3627367156,1.64511341077
Hs-578-T,AKT.PIP5K1,-36.37388,-5.94037328927,-30.4335067107,0.836685740172
HCC1419,HSP90.MAP2K_1,5.856948,20.5168642345,-14.6599162345,-2.50299579824
MDA-MB-157,AKT.TNKS_PARP6,13.26256,22.2401024007,-8.9775424007,-0.676908711493
HCC1419,FGFR.PIK3C_MTOR,-6.69035,-8.00284628448,1.31249628448,-0.196177522025
UM-UC-3,CHEK1.IAP,-10.16303,13.1957603234,-23.3587903234,2.29840808532
COLO-205,IAP.PTK2,48.58531,32.4850245995,16.1002854005,0.331381757171
HCC1395,ADAM17.MAP2K_1,5.722309,-4.15620938764,9.87851838764,1.72631683952
NCI-H1793,ALK.MTOR_1,52.23494,36.9709677223,15.2639722777,0.292217666522
COLO-205,JAK.MTOR,-16.23111,-21.9200475689,5.6889375689,-0.350495903786
HCC1806,PIK3CB_PIK3CD.PIP5K1,-14.63024,-1.21579461843,-13.4144453816,0.916898518518
CAL-148,PIK3CB_PIK3CD.SLC16A4,-22.35887,-1.1272401908,-21.2316298092,0.949584205696
SW48,BRAF_M.MAP2K_1,-38.4202,3.51902373984,-41.9392237398,1.09159306146
NCI-H838,BCL2.Topotecan,27.15836,-3.99874021337,31.1571002134,1.14723791177
T47D,BRAF_M2.MAP2K_1,15.15309,36.0552291899,-20.9021391899,-1.37939781192
HCC38,BCL2_BCL2L1.EGFR,5.717349,12.0468014879,-6.3294524879,-1.10706071781
MCF7,AKT_1.ESR1_1,127.2922,9.9290609531,117.363139047,0.921997883978
CAL-51,BCL2_BCL2L1.EGFR,45.68423,14.17118127,31.51304873,0.689801463875
CAMA-1,MTOR_1.PIK3C,-6.437105,10.7951279053,-17.2322329053,2.67701597307
HT-1197,ERBB.MTOR_1,-11.10421,-3.26680892817,-7.83740107183,0.705804471622
HCC38,ERBB.PIK3CA_4,8.18666,7.37831767007,0.80834232993,0.0987389643554
CAL-148,AKT.ALK_IGFR,29.1901,-12.3161359944,41.5062359944,1.42192853037
A549,BCL2_2.Vinorelbine,-5.017739,9.63130890415,-14.6490479041,2.9194519492
BT-474,BRAF_M2.MAP2K_3,50.9503,61.3727466999,-10.4224466999,-0.204561046744
UM-UC-3,EG5.PIK3CB_PIK3CD,-13.20491,-1.45421871306,-11.7506912869,0.889872879629
CAMA-1,ERBB.PIK3CA_4,-54.48843,8.04218606637,-62.5306160664,1.14759438043
C32,IGFR_3.MAP2K_1,-5.643498,34.5644194104,-40.2079174104,7.12464457512
MDA-MB-436,ESR1_3.MTOR_1,-125.7819,7.33703237581,-133.118932376,1.05833138453
MDA-MB-231,AKT.ALK_IGFR,10.79615,24.6351878779,-13.8390378779,-1.28184935166
CAL-148,PARP1.PIK3C,32.29261,15.2562789489,17.0363310511,0.527561291921
KU-19-19,BCL2_BCL2L1.FGFR,-11.91275,-72.6648940035,60.7521440035,-5.09975815857
MDA-MB-157,AKT.BCL2L1,60.43975,34.0387562508,26.4009937492,0.436815072021
SW620,BCL2.IGFR_4,9.376265,-17.6421803913,27.0184453913,2.88157868739
BT-20,BCL2_BCL2L1.EGFR,10.4119,32.753149256,-22.341249256,-2.14574182003
HCC38,AKT_1.PIK3C_2,17.88325,23.0527123969,-5.1694623969,-0.289067277866
KATOIII,BCL2_BCL2L1.FGFR,-6.055594,-10.8126105664,4.7570165664,-0.785557381555
HCC1569,AKT_1.PIK3C,29.80419,20.5252371095,9.2789528905,0.311330483751
HCC1187,ESR1.MAP2K_1,26.22214,6.43973263392,19.7824073661,0.754416205774
DMS-114,FGFR.PIK3C_MTOR,-43.92558,-3.8560754711,-40.0695045289,0.91221344212
CAMA-1,AKT.TNKS_PARP6,32.40212,13.5752652555,18.8268547445,0.5810377452
SW900,ALK_2.TOP2,-21.02149,33.7468601363,-54.7683501363,2.60535053111
T-24,PIK3C.PIM1,3.578123,12.3237966757,-8.7456736757,-2.44420710962
